case,repeat,hour,proposed_hour_reward,erbc_hour_reward,hour_reward_advantage,cumulative_reward_advantage
SZ_Air,R01,82,-4.674641266712724,-4.901539661548649,0.2268983948359251,4.659185283828715
SZ_Air,R01,83,-6.336028436672101,-6.66703390293819,0.33100546626608907,4.990190750094804
SZ_Air,R01,84,-7.718744082839259,-8.051066772242992,0.3323226894037328,5.322513439498537
SZ_Air,R01,85,-8.870090610095371,-9.199610038074775,0.32951942797940426,5.652032867477941
SZ_Air,R01,86,-9.555112862691361,-9.875553820713753,0.3204409580223917,5.972473825500333
SZ_Air,R01,87,-15.798727077960763,-16.292708206583253,0.4939811286224902,6.466454954122823
SZ_Air,R01,88,-15.022827571500498,-15.47499435660448,0.4521667851039819,6.918621739226805
SZ_Air,R01,89,-13.933499526560993,-14.343313023690964,0.4098134971299707,7.328435236356776
SZ_Air,R01,90,-13.060475076844035,-13.436250591409097,0.37577551456506164,7.704210750921837
SZ_Air,R01,91,-3.0414758198699334,-2.4820535579477085,-0.5594222619222249,7.1447884889996125
SZ_Air,R01,92,-4.614038174377089,-0.9139069446462745,-3.700131229730814,3.4446572592687983
SZ_Air,R01,93,-3.2440426323314795,-0.690239173849239,-2.5538034584822404,0.8908538007865578
SZ_Air,R01,94,-1.1420552931187968,-0.2216154068093601,-0.9204398863094367,-0.02958608552287889
SZ_Air,R01,95,-0.3207294303498778,-0.03041474630152084,-0.2903146840483569,-0.3199007695712358
SZ_Air,R01,96,-0.05709151421092846,-1.6268259674837708e-35,-0.05709151421092846,-0.37699228378216426
SZ_Air,R01,97,-1.3779093604798264e-18,-5.163260560055061e-92,-1.3779093604798264e-18,-0.37699228378216426
SZ_Air,R01,98,-4.847502081794523e-51,-4.979374794200085e-168,-4.847502081794523e-51,-0.37699228378216426
SZ_Air,R01,99,-3.3007050132414484e-84,-1.1238762099613311e-244,-3.3007050132414484e-84,-0.37699228378216426
